source_column,feature_name,keep,source_order,feature_order,unit_type,drop_first,is_reference,reference_level,level_value,ordinal_levels,source_prior
S_src00462,S_src00462,True,462,0,continuous,False,False,,,,
S_src00463,S_src00463,True,463,0,continuous,False,False,,,,
S_src00464,S_src00464,True,464,0,continuous,False,False,,,,
S_src00465,S_src00465,True,465,0,continuous,False,False,,,,
S_src00466,S_src00466,True,466,0,continuous,False,False,,,,
S_src00467,S_src00467,True,467,0,continuous,False,False,,,,
S_src00468,S_src00468__lvl0,True,468,0,onehot_group,False,True,0.0,0.0,,
S_src00468,S_src00468__lvl1,True,468,1,onehot_group,False,False,0.0,1.0,,
S_src00468,S_src00468__lvl2,True,468,2,onehot_group,False,False,0.0,2.0,,
S_src00468,S_src00468__lvl3,True,468,3,onehot_group,False,False,0.0,3.0,,
S_src00468,S_src00468__lvl4,True,468,4,onehot_group,False,False,0.0,4.0,,
S_src00468,S_src00468__lvl5,True,468,5,onehot_group,False,False,0.0,5.0,,
S_src00468,S_src00468__lvl6,True,468,6,onehot_group,False,False,0.0,6.0,,
S_src00468,S_src00468__lvl7,True,468,7,onehot_group,False,False,0.0,7.0,,
S_src00468,S_src00468__lvl8,True,468,8,onehot_group,False,False,0.0,8.0,,
S_src00468,S_src00468__lvl9,True,468,9,onehot_group,False,False,0.0,9.0,,
S_src00468,S_src00468__lvl10,True,468,10,onehot_group,False,False,0.0,10.0,,
S_src00468,S_src00468__lvl11,True,468,11,onehot_group,False,False,0.0,11.0,,
S_src00468,S_src00468__lvl12,True,468,12,onehot_group,False,False,0.0,12.0,,
S_src00468,S_src00468__lvl13,True,468,13,onehot_group,False,False,0.0,13.0,,
S_src00468,S_src00468__lvl14,True,468,14,onehot_group,False,False,0.0,14.0,,
S_src00468,S_src00468__lvl15,True,468,15,onehot_group,False,False,0.0,15.0,,
S_src00468,S_src00468__lvl16,True,468,16,onehot_group,False,False,0.0,16.0,,
S_src00468,S_src00468__lvl17,True,468,17,onehot_group,False,False,0.0,17.0,,
S_src00468,S_src00468__lvl18,True,468,18,onehot_group,False,False,0.0,18.0,,
S_src00468,S_src00468__lvl19,True,468,19,onehot_group,False,False,0.0,19.0,,
S_src00468,S_src00468__lvl20,True,468,20,onehot_group,False,False,0.0,20.0,,
S_src00468,S_src00468__lvl21,True,468,21,onehot_group,False,False,0.0,21.0,,
S_src00468,S_src00468__lvl22,True,468,22,onehot_group,False,False,0.0,22.0,,
S_src00468,S_src00468__lvl23,True,468,23,onehot_group,False,False,0.0,23.0,,
S_src00468,S_src00468__lvl24,True,468,24,onehot_group,False,False,0.0,24.0,,
S_src00468,S_src00468__lvl25,True,468,25,onehot_group,False,False,0.0,25.0,,
S_src00468,S_src00468__lvl26,True,468,26,onehot_group,False,False,0.0,26.0,,
S_src00468,S_src00468__lvl27,True,468,27,onehot_group,False,False,0.0,27.0,,
S_src00468,S_src00468__lvl28,True,468,28,onehot_group,False,False,0.0,28.0,,
S_src00468,S_src00468__lvl29,True,468,29,onehot_group,False,False,0.0,29.0,,
S_src00468,S_src00468__lvl30,True,468,30,onehot_group,False,False,0.0,30.0,,
S_src00468,S_src00468__lvl31,True,468,31,onehot_group,False,False,0.0,31.0,,
S_src00468,S_src00468__lvl32,True,468,32,onehot_group,False,False,0.0,32.0,,
S_src00468,S_src00468__lvl33,True,468,33,onehot_group,False,False,0.0,33.0,,
S_src00468,S_src00468__lvl34,True,468,34,onehot_group,False,False,0.0,34.0,,
S_src00468,S_src00468__lvl35,True,468,35,onehot_group,False,False,0.0,35.0,,
S_src00468,S_src00468__lvl36,True,468,36,onehot_group,False,False,0.0,36.0,,
S_src00468,S_src00468__lvl37,True,468,37,onehot_group,False,False,0.0,37.0,,
S_src00468,S_src00468__lvl38,True,468,38,onehot_group,False,False,0.0,38.0,,
S_src00468,S_src00468__lvl39,True,468,39,onehot_group,False,False,0.0,39.0,,
S_src00468,S_src00468__lvl40,True,468,40,onehot_group,False,False,0.0,40.0,,
S_src00468,S_src00468__lvl41,True,468,41,onehot_group,False,False,0.0,41.0,,
S_src00468,S_src00468__lvl42,True,468,42,onehot_group,False,False,0.0,42.0,,
S_src00468,S_src00468__lvl43,True,468,43,onehot_group,False,False,0.0,43.0,,
S_src00468,S_src00468__lvl44,True,468,44,onehot_group,False,False,0.0,44.0,,
S_src00468,S_src00468__lvl45,True,468,45,onehot_group,False,False,0.0,45.0,,
S_src00468,S_src00468__lvl46,True,468,46,onehot_group,False,False,0.0,46.0,,
S_src00468,S_src00468__lvl47,True,468,47,onehot_group,False,False,0.0,47.0,,
S_src00468,S_src00468__lvl48,True,468,48,onehot_group,False,False,0.0,48.0,,
S_src00468,S_src00468__lvl49,True,468,49,onehot_group,False,False,0.0,49.0,,
S_src00468,S_src00468__lvl50,True,468,50,onehot_group,False,False,0.0,50.0,,
S_src00468,S_src00468__lvl51,True,468,51,onehot_group,False,False,0.0,51.0,,
S_src00468,S_src00468__lvl52,True,468,52,onehot_group,False,False,0.0,52.0,,
S_src00468,S_src00468__lvl53,True,468,53,onehot_group,False,False,0.0,53.0,,
S_src00468,S_src00468__lvl54,True,468,54,onehot_group,False,False,0.0,54.0,,
S_src00468,S_src00468__lvl55,True,468,55,onehot_group,False,False,0.0,55.0,,
S_src00468,S_src00468__lvl56,True,468,56,onehot_group,False,False,0.0,56.0,,
S_src00468,S_src00468__lvl57,True,468,57,onehot_group,False,False,0.0,57.0,,
S_src00468,S_src00468__lvl58,True,468,58,onehot_group,False,False,0.0,58.0,,
S_src00468,S_src00468__lvl59,True,468,59,onehot_group,False,False,0.0,59.0,,
S_src00468,S_src00468__lvl60,True,468,60,onehot_group,False,False,0.0,60.0,,
S_src00468,S_src00468__lvl61,True,468,61,onehot_group,False,False,0.0,61.0,,
S_src00468,S_src00468__lvl62,True,468,62,onehot_group,False,False,0.0,62.0,,
S_src00468,S_src00468__lvl63,True,468,63,onehot_group,False,False,0.0,63.0,,
S_src00468,S_src00468__lvl64,True,468,64,onehot_group,False,False,0.0,64.0,,
S_src00468,S_src00468__lvl65,True,468,65,onehot_group,False,False,0.0,65.0,,
S_src00468,S_src00468__lvl66,True,468,66,onehot_group,False,False,0.0,66.0,,
S_src00468,S_src00468__lvl67,True,468,67,onehot_group,False,False,0.0,67.0,,
S_src00468,S_src00468__lvl68,True,468,68,onehot_group,False,False,0.0,68.0,,
S_src00468,S_src00468__lvl69,True,468,69,onehot_group,False,False,0.0,69.0,,
S_src00468,S_src00468__lvl70,True,468,70,onehot_group,False,False,0.0,70.0,,
S_src00468,S_src00468__lvl71,True,468,71,onehot_group,False,False,0.0,71.0,,
S_src00468,S_src00468__lvl72,True,468,72,onehot_group,False,False,0.0,72.0,,
S_src00468,S_src00468__lvl73,True,468,73,onehot_group,False,False,0.0,73.0,,
S_src00468,S_src00468__lvl74,True,468,74,onehot_group,False,False,0.0,74.0,,
S_src00468,S_src00468__lvl75,True,468,75,onehot_group,False,False,0.0,75.0,,
S_src00468,S_src00468__lvl76,True,468,76,onehot_group,False,False,0.0,76.0,,
S_src00468,S_src00468__lvl77,True,468,77,onehot_group,False,False,0.0,77.0,,
S_src00468,S_src00468__lvl78,True,468,78,onehot_group,False,False,0.0,78.0,,
S_src00468,S_src00468__lvl79,True,468,79,onehot_group,False,False,0.0,79.0,,
S_src00468,S_src00468__lvl80,True,468,80,onehot_group,False,False,0.0,80.0,,
S_src00468,S_src00468__lvl81,True,468,81,onehot_group,False,False,0.0,81.0,,
S_src00468,S_src00468__lvl82,True,468,82,onehot_group,False,False,0.0,82.0,,
S_src00468,S_src00468__lvl83,True,468,83,onehot_group,False,False,0.0,83.0,,
S_src00468,S_src00468__lvl84,True,468,84,onehot_group,False,False,0.0,84.0,,
S_src00468,S_src00468__lvl85,True,468,85,onehot_group,False,False,0.0,85.0,,
S_src00468,S_src00468__lvl86,True,468,86,onehot_group,False,False,0.0,86.0,,
S_src00468,S_src00468__lvl87,True,468,87,onehot_group,False,False,0.0,87.0,,
S_src00468,S_src00468__lvl88,True,468,88,onehot_group,False,False,0.0,88.0,,
S_src00468,S_src00468__lvl89,True,468,89,onehot_group,False,False,0.0,89.0,,
S_src00468,S_src00468__lvl90,True,468,90,onehot_group,False,False,0.0,90.0,,
S_src00468,S_src00468__lvl91,True,468,91,onehot_group,False,False,0.0,91.0,,
S_src00468,S_src00468__lvl92,True,468,92,onehot_group,False,False,0.0,92.0,,
S_src00468,S_src00468__lvl93,True,468,93,onehot_group,False,False,0.0,93.0,,
S_src00468,S_src00468__lvl94,True,468,94,onehot_group,False,False,0.0,94.0,,
S_src00468,S_src00468__lvl95,True,468,95,onehot_group,False,False,0.0,95.0,,
S_src00468,S_src00468__lvl96,True,468,96,onehot_group,False,False,0.0,96.0,,
S_src00468,S_src00468__lvl97,True,468,97,onehot_group,False,False,0.0,97.0,,
S_src00468,S_src00468__lvl98,True,468,98,onehot_group,False,False,0.0,98.0,,
S_src00468,S_src00468__lvl99,True,468,99,onehot_group,False,False,0.0,99.0,,
S_src00468,S_src00468__lvl100,True,468,100,onehot_group,False,False,0.0,100.0,,
S_src00468,S_src00468__lvl101,True,468,101,onehot_group,False,False,0.0,101.0,,
S_src00468,S_src00468__lvl102,True,468,102,onehot_group,False,False,0.0,102.0,,
S_src00468,S_src00468__lvl103,True,468,103,onehot_group,False,False,0.0,103.0,,
S_src00468,S_src00468__lvl104,True,468,104,onehot_group,False,False,0.0,104.0,,
S_src00468,S_src00468__lvl105,True,468,105,onehot_group,False,False,0.0,105.0,,
S_src00468,S_src00468__lvl106,True,468,106,onehot_group,False,False,0.0,106.0,,
S_src00468,S_src00468__lvl107,True,468,107,onehot_group,False,False,0.0,107.0,,
S_src00468,S_src00468__lvl108,True,468,108,onehot_group,False,False,0.0,108.0,,
S_src00468,S_src00468__lvl109,True,468,109,onehot_group,False,False,0.0,109.0,,
S_src00468,S_src00468__lvl110,True,468,110,onehot_group,False,False,0.0,110.0,,
S_src00468,S_src00468__lvl111,True,468,111,onehot_group,False,False,0.0,111.0,,
S_src00468,S_src00468__lvl112,True,468,112,onehot_group,False,False,0.0,112.0,,
S_src00468,S_src00468__lvl113,True,468,113,onehot_group,False,False,0.0,113.0,,
S_src00468,S_src00468__lvl114,True,468,114,onehot_group,False,False,0.0,114.0,,
S_src00468,S_src00468__lvl115,True,468,115,onehot_group,False,False,0.0,115.0,,
S_src00468,S_src00468__lvl116,True,468,116,onehot_group,False,False,0.0,116.0,,
S_src00468,S_src00468__lvl117,True,468,117,onehot_group,False,False,0.0,117.0,,
S_src00468,S_src00468__lvl118,True,468,118,onehot_group,False,False,0.0,118.0,,
S_src00468,S_src00468__lvl119,True,468,119,onehot_group,False,False,0.0,119.0,,
S_src00468,S_src00468__lvl120,True,468,120,onehot_group,False,False,0.0,120.0,,
S_src00468,S_src00468__lvl121,True,468,121,onehot_group,False,False,0.0,121.0,,
S_src00468,S_src00468__lvl122,True,468,122,onehot_group,False,False,0.0,122.0,,
S_src00468,S_src00468__lvl123,True,468,123,onehot_group,False,False,0.0,123.0,,
S_src00468,S_src00468__lvl124,True,468,124,onehot_group,False,False,0.0,124.0,,
S_src00468,S_src00468__lvl125,True,468,125,onehot_group,False,False,0.0,125.0,,
S_src00468,S_src00468__lvl126,True,468,126,onehot_group,False,False,0.0,126.0,,
S_src00468,S_src00468__lvl127,True,468,127,onehot_group,False,False,0.0,127.0,,
S_src00468,S_src00468__lvl128,True,468,128,onehot_group,False,False,0.0,128.0,,
S_src00468,S_src00468__lvl129,True,468,129,onehot_group,False,False,0.0,129.0,,
S_src00468,S_src00468__lvl130,True,468,130,onehot_group,False,False,0.0,130.0,,
S_src00468,S_src00468__lvl131,True,468,131,onehot_group,False,False,0.0,131.0,,
S_src00468,S_src00468__lvl132,True,468,132,onehot_group,False,False,0.0,132.0,,
S_src00468,S_src00468__lvl133,True,468,133,onehot_group,False,False,0.0,133.0,,
S_src00468,S_src00468__lvl134,True,468,134,onehot_group,False,False,0.0,134.0,,
S_src00468,S_src00468__lvl135,True,468,135,onehot_group,False,False,0.0,135.0,,
S_src00468,S_src00468__lvl136,True,468,136,onehot_group,False,False,0.0,136.0,,
S_src00468,S_src00468__lvl137,True,468,137,onehot_group,False,False,0.0,137.0,,
S_src00468,S_src00468__lvl138,True,468,138,onehot_group,False,False,0.0,138.0,,
S_src00468,S_src00468__lvl139,True,468,139,onehot_group,False,False,0.0,139.0,,
S_src00468,S_src00468__lvl140,True,468,140,onehot_group,False,False,0.0,140.0,,
S_src00468,S_src00468__lvl141,True,468,141,onehot_group,False,False,0.0,141.0,,
S_src00468,S_src00468__lvl142,True,468,142,onehot_group,False,False,0.0,142.0,,
S_src00468,S_src00468__lvl143,True,468,143,onehot_group,False,False,0.0,143.0,,
S_src00468,S_src00468__lvl144,True,468,144,onehot_group,False,False,0.0,144.0,,
S_src00468,S_src00468__lvl145,True,468,145,onehot_group,False,False,0.0,145.0,,
S_src00468,S_src00468__lvl146,True,468,146,onehot_group,False,False,0.0,146.0,,
S_src00468,S_src00468__lvl147,True,468,147,onehot_group,False,False,0.0,147.0,,
S_src00468,S_src00468__lvl148,True,468,148,onehot_group,False,False,0.0,148.0,,
S_src00468,S_src00468__lvl149,True,468,149,onehot_group,False,False,0.0,149.0,,
S_src00468,S_src00468__lvl150,True,468,150,onehot_group,False,False,0.0,150.0,,
S_src00468,S_src00468__lvl151,True,468,151,onehot_group,False,False,0.0,151.0,,
S_src00468,S_src00468__lvl152,True,468,152,onehot_group,False,False,0.0,152.0,,
S_src00468,S_src00468__lvl153,True,468,153,onehot_group,False,False,0.0,153.0,,
S_src00468,S_src00468__lvl154,True,468,154,onehot_group,False,False,0.0,154.0,,
S_src00468,S_src00468__lvl155,True,468,155,onehot_group,False,False,0.0,155.0,,
S_src00468,S_src00468__lvl156,True,468,156,onehot_group,False,False,0.0,156.0,,
S_src00468,S_src00468__lvl157,True,468,157,onehot_group,False,False,0.0,157.0,,
S_src00468,S_src00468__lvl158,True,468,158,onehot_group,False,False,0.0,158.0,,
S_src00468,S_src00468__lvl159,True,468,159,onehot_group,False,False,0.0,159.0,,
S_src00468,S_src00468__lvl160,True,468,160,onehot_group,False,False,0.0,160.0,,
S_src00468,S_src00468__lvl161,True,468,161,onehot_group,False,False,0.0,161.0,,
S_src00468,S_src00468__lvl162,True,468,162,onehot_group,False,False,0.0,162.0,,
S_src00468,S_src00468__lvl163,True,468,163,onehot_group,False,False,0.0,163.0,,
S_src00468,S_src00468__lvl164,True,468,164,onehot_group,False,False,0.0,164.0,,
S_src00468,S_src00468__lvl165,True,468,165,onehot_group,False,False,0.0,165.0,,
S_src00468,S_src00468__lvl166,True,468,166,onehot_group,False,False,0.0,166.0,,
S_src00468,S_src00468__lvl167,True,468,167,onehot_group,False,False,0.0,167.0,,
S_src00468,S_src00468__lvl168,True,468,168,onehot_group,False,False,0.0,168.0,,
S_src00468,S_src00468__lvl169,True,468,169,onehot_group,False,False,0.0,169.0,,
S_src00468,S_src00468__lvl170,True,468,170,onehot_group,False,False,0.0,170.0,,
S_src00468,S_src00468__lvl171,True,468,171,onehot_group,False,False,0.0,171.0,,
S_src00468,S_src00468__lvl172,True,468,172,onehot_group,False,False,0.0,172.0,,
S_src00468,S_src00468__lvl173,True,468,173,onehot_group,False,False,0.0,173.0,,
S_src00468,S_src00468__lvl174,True,468,174,onehot_group,False,False,0.0,174.0,,
S_src00468,S_src00468__lvl175,True,468,175,onehot_group,False,False,0.0,175.0,,
S_src00468,S_src00468__lvl176,True,468,176,onehot_group,False,False,0.0,176.0,,
S_src00468,S_src00468__lvl177,True,468,177,onehot_group,False,False,0.0,177.0,,
S_src00468,S_src00468__lvl178,True,468,178,onehot_group,False,False,0.0,178.0,,
S_src00468,S_src00468__lvl179,True,468,179,onehot_group,False,False,0.0,179.0,,
S_src00468,S_src00468__lvl180,True,468,180,onehot_group,False,False,0.0,180.0,,
S_src00468,S_src00468__lvl181,True,468,181,onehot_group,False,False,0.0,181.0,,
S_src00468,S_src00468__lvl182,True,468,182,onehot_group,False,False,0.0,182.0,,
S_src00468,S_src00468__lvl183,True,468,183,onehot_group,False,False,0.0,183.0,,
S_src00468,S_src00468__lvl184,True,468,184,onehot_group,False,False,0.0,184.0,,
S_src00468,S_src00468__lvl185,True,468,185,onehot_group,False,False,0.0,185.0,,
S_src00468,S_src00468__lvl186,True,468,186,onehot_group,False,False,0.0,186.0,,
S_src00468,S_src00468__lvl187,True,468,187,onehot_group,False,False,0.0,187.0,,
S_src00468,S_src00468__lvl188,True,468,188,onehot_group,False,False,0.0,188.0,,
S_src00468,S_src00468__lvl189,True,468,189,onehot_group,False,False,0.0,189.0,,
S_src00468,S_src00468__lvl190,True,468,190,onehot_group,False,False,0.0,190.0,,
S_src00468,S_src00468__lvl191,True,468,191,onehot_group,False,False,0.0,191.0,,
S_src00468,S_src00468__lvl192,True,468,192,onehot_group,False,False,0.0,192.0,,
S_src00468,S_src00468__lvl193,True,468,193,onehot_group,False,False,0.0,193.0,,
S_src00468,S_src00468__lvl194,True,468,194,onehot_group,False,False,0.0,194.0,,
S_src00468,S_src00468__lvl195,True,468,195,onehot_group,False,False,0.0,195.0,,
S_src00468,S_src00468__lvl196,True,468,196,onehot_group,False,False,0.0,196.0,,
S_src00468,S_src00468__lvl197,True,468,197,onehot_group,False,False,0.0,197.0,,
S_src00468,S_src00468__lvl198,True,468,198,onehot_group,False,False,0.0,198.0,,
S_src00468,S_src00468__lvl199,True,468,199,onehot_group,False,False,0.0,199.0,,
S_src00468,S_src00468__lvl200,True,468,200,onehot_group,False,False,0.0,200.0,,
S_src00468,S_src00468__lvl201,True,468,201,onehot_group,False,False,0.0,201.0,,
S_src00468,S_src00468__lvl202,True,468,202,onehot_group,False,False,0.0,202.0,,
S_src00468,S_src00468__lvl203,True,468,203,onehot_group,False,False,0.0,203.0,,
S_src00468,S_src00468__lvl204,True,468,204,onehot_group,False,False,0.0,204.0,,
S_src00468,S_src00468__lvl205,True,468,205,onehot_group,False,False,0.0,205.0,,
S_src00468,S_src00468__lvl206,True,468,206,onehot_group,False,False,0.0,206.0,,
S_src00468,S_src00468__lvl207,True,468,207,onehot_group,False,False,0.0,207.0,,
S_src00468,S_src00468__lvl208,True,468,208,onehot_group,False,False,0.0,208.0,,
S_src00468,S_src00468__lvl209,True,468,209,onehot_group,False,False,0.0,209.0,,
S_src00468,S_src00468__lvl210,True,468,210,onehot_group,False,False,0.0,210.0,,
S_src00468,S_src00468__lvl211,True,468,211,onehot_group,False,False,0.0,211.0,,
S_src00468,S_src00468__lvl212,True,468,212,onehot_group,False,False,0.0,212.0,,
S_src00468,S_src00468__lvl213,True,468,213,onehot_group,False,False,0.0,213.0,,
S_src00468,S_src00468__lvl214,True,468,214,onehot_group,False,False,0.0,214.0,,
S_src00468,S_src00468__lvl215,True,468,215,onehot_group,False,False,0.0,215.0,,
